,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
38,Esposade,Crestins,2035.56,5816,7202,13019,86,130,216,108,87,195,0.12822869610216966,0.1450499531007166,0.13701959802942243
39,Crestins,Verdes,591.8199999999999,5757,7191,12948,82,130,212,110,87,197,0.12795637003327187,0.1448270330890415,0.13680737211146998
40,Verdes,Pedras Rubras,960.78,4063,3962,8026,0,0,0,110,87,197,0.14895512908016534,0.1836672452208756,0.1642848453453521
41,Pedras Rubras,Lidador,1147.58,3438,3424,6862,0,0,0,110,87,197,0.12605025831696678,0.15869826141563406,0.14046841196967771
42,Lidador,Vilar do Pinheiro,1987.51,3270,3265,6536,0,0,0,110,87,197,0.11989280254511976,0.1513444288896331,0.13378260707289977
43,Vilar do Pinheiro,Modivas Sul,2037.38,3197,3191,6389,0,0,0,109,87,196,0.11829765182572421,0.14791830418727678,0.13144559445559703
44,Modivas Sul,Modivas Centro,1051.08,3155,3150,6305,0,0,0,109,87,196,0.1167315714603493,0.1460022450654361,0.12972416637689294
45,Modivas Centro,Modivas Norte,852.51,3120,3151,6271,0,0,0,109,72,181,0.11541972905972028,0.17647009556144405,0.13970495772338942
46,Modivas Norte,Mindelo,1834.12,2622,3087,5709,0,0,0,107,86,193,0.09881988348448999,0.14474720372267405,0.11928490701031294
47,Mindelo,Espaço Natureza,776.86,2558,2978,5536,0,0,0,102,87,189,0.10114226902594729,0.138036135506121,0.11812515994539233
48,Espaço Natureza,Varziela,1539.0,2512,2969,5481,0,0,0,102,87,189,0.09931485205798996,0.13761976181774063,0.11694727083628789
49,Varziela,Árvore,858.71,2364,2827,5192,0,0,0,110,88,198,0.08667590338393259,0.1295817103574836,0.10574515092773304
50,Árvore,Azurara,664.57,2349,2809,5158,0,0,0,111,88,199,0.08534238184314516,0.12873169723683708,0.10452961679110943
51,Azurara,Santa Clara,1218.09,2351,2780,5132,0,0,0,111,88,199,0.08543553322674848,0.127426106412168,0.104004228906733
52,Santa Clara,Vila do Conde,670.57,2378,2711,5090,0,0,0,95,93,188,0.10093815648093872,0.11758325595798004,0.10917216845628364
53,Vila do Conde,Alto de Pega,730.41,1877,1941,3819,0,0,0,102,110,212,0.07422774968400879,0.07117837986248192,0.0726455294935939
54,Alto de Pega,Portas Fronhas,671.05,1791,1841,3632,0,0,0,110,110,220,0.06566490303812143,0.06749877121762327,0.06658183712787236
55,Portas Fronhas,São Brás,562.21,1448,1530,2978,0,0,0,110,110,220,0.05308896663282558,0.05611179445143705,0.05460038054213131
56,São Brás,Póvoa de Varzim,624.94,1373,1446,2820,0,0,0,110,110,220,0.05035025653567599,0.053042521994134874,0.05169638926490544
57,Sra da Hora,Fonte do Cuco,685.98,3917,4561,8479,0,0,0,88,88,176,0.1795214347691222,0.20902682932859662,0.19427413204885938
58,Fonte do Cuco,Cândido dos Reis,913.51,3679,4540,8220,0,0,0,88,88,176,0.1686058021731366,0.2080589419892632,0.1883323720811999
59,Cândido dos Reis,Pias,916.73,3503,4373,7876,0,0,0,88,88,176,0.16054852701396316,0.20037616808150957,0.18046234754773635
60,Pias,Araújo,1258.13,3397,4311,7708,0,0,0,88,70,158,0.1556578997450734,0.2483766917489966,0.19673584556959633
61,Araújo,Custió,651.69,3276,4218,7495,0,0,0,88,86,174,0.15012362597891155,0.1978045244476706,0.17369004706117178
62,Custió,Parque de Maia,1418.51,3152,4042,7195,0,0,0,88,88,176,0.1444601232392205,0.185237722400446,0.16484892281983324
63,Parque de Maia,Forum,824.81,2881,3659,6540,0,0,0,87,88,175,0.1335370465593002,0.1676906439237748,0.15071142694829315
64,Forum,Zona Industrial,1119.4,1296,1849,3145,0,0,0,56,44,100,0.09335093270691745,0.16945423953293204,0.12683638771036387
65,Zona Industrial,Mandim,1194.23,1220,1803,3023,0,0,0,44,44,88,0.1118525188854517,0.16524502201194352,0.13854877044869762
66,Mandim,Castêlo da Maia,1468.1,1195,1761,2956,0,0,0,44,44,88,0.10954635536864031,0.16139829463142188,0.1354723250000311
67,Castêlo da Maia,ISMAI,702.48,759,1294,2053,0,0,0,44,44,88,0.06958906452624743,0.11858504398826981,0.09408705425725863
68,Santo Ovídio,D. João II,463.71,5721,4880,10602,440,434,874,0,0,0,0.06020622895622894,0.052058158452573285,0.056160161909791236
69,D. João II,João de Deus,716.25,7704,7256,14960,440,424,864,0,0,0,0.08106528148600377,0.07923312651561175,0.08016616839868176
70,João de Deus,C.M.Gaia,405.01,12317,11812,24130,440,438,878,0,0,0,0.12960852214640023,0.12485397963429207,0.1272366660868292
71,C.M.Gaia,General Torres,488.39,14558,13198,27757,438,438,876,0,0,0,0.1538816305144122,0.1395102623490985,0.14669594643175535
72,General Torres,Jardim do Morro,419.98,15762,14371,30134,440,438,878,0,0,0,0.16584684171356887,0.15191097451329924,0.15889478039953914
73,Jardim do Morro,São Bento,795.7,15981,15317,31298,436,432,868,0,0,0,0.16969469048468055,0.16415564310941705,0.16693792957901946
74,São Bento,Aliados,443.38,18674,20455,39129,440,438,878,0,0,0,0.19648853311946843,0.21621056611625042,0.20632708716569909
75,Aliados,Trindade,450.27,20047,22348,42396,440,438,878,0,0,0,0.21093627956603223,0.2362247400635384,0.22355170746797723
76,Trindade,Faria Guimaraes,555.34,17851,21217,39068,444,434,878,0,0,0,0.18613869527432444,0.22633079488018767,0.20600586068314525
77,Faria Guimaraes,Marques,621.04,17042,19934,36976,448,438,886,0,0,0,0.1761187309917513,0.2107038296603955,0.193216104825686
78,Marques,Combatentes,702.75,14328,16151,30480,440,440,880,0,0,0,0.15076023385986903,0.16994832454591352,0.16035427920289128
79,Combatentes,Salgueiros,471.25,12653,14394,27048,440,440,880,0,0,0,0.13314096915935328,0.15146197071486608,0.14230146993710968
80,Salgueiros,Polo Universitario,775.36,11722,13203,24926,444,444,888,0,0,0,0.12223491477014096,0.13767809558012614,0.12995650517513355
81,Polo Universitario,I.P.O.,827.64,9330,10881,20211,440,440,880,0,0,0,0.09817385913233467,0.11449129338793103,0.10633257626013284
82,I.P.O.,Hospital São João,351.77,3922,4839,8762,440,440,880,0,0,0,0.041270143312465105,0.050925925925925916,0.04609803461919551
83,Verdes (E) ,Botica,683.54,1796,3399,5195,75,130,205,0,0,0,0.11089950586927859,0.1210518209638688,0.11733755934389677
84,Botica,Aeroporto,649.66,1680,3292,4973,68,108,176,0,0,0,0.11443862190200398,0.1411608367626885,0.13083634465742403
