,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
65,Zona Industrial,Mandim,1194.23,5824,5047,10872,60,66,126,31,40,71,0.28210520293375807,0.20879065828397522,0.24256271606393054
66,Mandim,Castêlo da Maia,1468.1,5769,3434,9203,64,67,131,31,31,62,0.26820013698178896,0.15496726177317943,0.21074363133462862
67,Castêlo da Maia,ISMAI,702.48,3136,2713,5849,66,67,133,31,31,62,0.14294019463798022,0.12242779783436698,0.13263376635102056
68,Santo Ovídio,D. João II,463.71,6774,17930,24705,396,386,782,0,0,0,0.0792064160114103,0.21505430122347888,0.14626176600099916
69,D. João II,João de Deus,716.25,10913,27299,38212,398,392,790,0,0,0,0.12694524386223388,0.3224141537437058,0.22393741180341997
70,João de Deus,C.M.Gaia,405.01,20140,41076,61217,394,392,786,0,0,0,0.2366599734304229,0.4851256121697124,0.3605766787558701
71,C.M.Gaia,General Torres,488.39,23456,46891,70347,394,394,788,0,0,0,0.27562283403988586,0.5509865896136577,0.41330471182677175
72,General Torres,Jardim do Morro,419.98,25424,55018,80442,396,398,794,0,0,0,0.2972360558385355,0.6399830198636761,0.46904120909043223
73,Jardim do Morro,São Bento,795.7,26857,57621,84479,404,400,804,0,0,0,0.30777347006675077,0.6669163270469243,0.48645150836534456
74,São Bento,Aliados,443.38,34912,66355,101268,398,400,798,0,0,0,0.40611242246108525,0.7680055491544816,0.587512485966547
75,Aliados,Trindade,450.27,41246,65969,107215,396,396,792,0,0,0,0.4822166458643835,0.7712434179434489,0.6267300319039162
76,Trindade,Faria Guimaraes,555.34,42576,53629,96205,400,402,802,0,0,0,0.4927835378003669,0.6176217458226751,0.5553583004250151
77,Faria Guimaraes,Marques,621.04,40579,50966,91546,394,392,786,0,0,0,0.4768245265521824,0.6019284089965138,0.539217302529508
78,Marques,Combatentes,702.75,33359,40365,73725,394,394,788,0,0,0,0.3919892941884658,0.47430685693405544,0.43314807556126056
79,Combatentes,Salgueiros,471.25,28330,36247,64578,394,394,788,0,0,0,0.33289102687611194,0.42592187480902494,0.37940645084256847
80,Salgueiros,Polo Universitario,775.36,24474,34435,58910,400,394,794,0,0,0,0.283270285730626,0.4046341943657919,0.34349368623724486
81,Polo Universitario,I.P.O.,827.64,18619,23912,42531,392,394,786,0,0,0,0.2198967889078186,0.2809746221030362,0.25051341267234245
82,I.P.O.,Hospital São João,351.77,10950,10462,21413,392,392,784,0,0,0,0.12932880650607603,0.12357095615968186,0.12644988133287896
83,Verdes (E) ,Botica,683.54,2408,4649,7057,77,78,155,0,0,0,0.14479194477912186,0.27597153962015747,0.21080490218299783
84,Botica,Aeroporto,649.66,1910,3498,5409,75,78,153,0,0,0,0.11793798940763633,0.20768043684685103,0.16368904104331441
