,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
57,Sra da Hora,Fonte do Cuco,685.98,1289,894,2184,4,2,6,40,43,83,0.11960264999001798,0.08061584311705365,0.09983127846065727
58,Fonte do Cuco,Cândido dos Reis,913.51,1195,898,2094,4,2,6,40,42,82,0.11088294951062357,0.08281903027956784,0.09680947522167697
59,Cândido dos Reis,Pias,916.73,1137,910,2048,4,2,6,40,42,82,0.1054964655146268,0.08397438710578506,0.09470358891611001
60,Pias,Araújo,1258.13,1096,922,2019,4,2,6,40,42,82,0.10169496309714227,0.08502525216386712,0.09333544829480458
61,Araújo,Custió,651.69,1063,909,1972,4,2,6,40,42,82,0.09859142759965173,0.08386362837306759,0.09120574130111322
62,Custió,Parque de Maia,1418.51,989,933,1922,4,2,6,40,42,82,0.09177513861396598,0.0860263540582578,0.08889224221694664
63,Parque de Maia,Forum,824.81,911,819,1731,6,2,8,59,42,101,0.057224195721992555,0.0755774563599034,0.06465981610592059
64,Forum,Zona Industrial,1119.4,444,434,878,6,2,8,60,42,102,0.027458189408250053,0.040079297546111704,0.03252456674245384
65,Zona Industrial,Mandim,1194.23,363,365,729,6,2,8,60,42,102,0.02248696093288798,0.033718678077085146,0.02699560760178418
66,Mandim,Castêlo da Maia,1468.1,338,305,644,6,2,8,60,42,102,0.020934722629595892,0.028195555366462437,0.02384937307103788
67,Castêlo da Maia,ISMAI,702.48,173,168,341,6,2,8,60,42,102,0.01069570765492891,0.015486725663716817,0.012618922699309134
68,Santo Ovídio,D. João II,463.71,752,1124,1876,126,145,271,0,0,0,0.027630805408583196,0.0359122240557804,0.032061822765939635
69,D. João II,João de Deus,716.25,1002,1721,2723,126,148,274,0,0,0,0.03684190129077231,0.05384075175751462,0.046023762126822895
70,João de Deus,C.M.Gaia,405.01,1570,2786,4357,126,148,274,0,0,0,0.05771212413876713,0.08716989461980762,0.07362362060297878
71,C.M.Gaia,General Torres,488.39,1708,3354,5063,126,148,274,0,0,0,0.0627812577661151,0.10493923588495178,0.08555272039964731
72,General Torres,Jardim do Morro,419.98,1763,3775,5538,126,148,274,0,0,0,0.06479793337811848,0.11809979759045224,0.0935887213468243
73,Jardim do Morro,São Bento,795.7,2067,3857,5924,126,145,271,0,0,0,0.07596698675102163,0.12315885128934177,0.10121724637484605
74,São Bento,Aliados,443.38,3902,3676,7579,126,130,256,0,0,0,0.14338415567452636,0.13094685142287144,0.13706833710923283
75,Aliados,Trindade,450.27,4908,3501,8409,126,130,256,0,0,0,0.18033968196885752,0.12468532529880962,0.15207770397234885
76,Trindade,Faria Guimaraes,555.34,3966,1629,5595,143,130,273,0,0,0,0.12840078758869702,0.0580174409426366,0.09488490823343014
77,Faria Guimaraes,Marques,621.04,3714,1624,5339,144,130,274,0,0,0,0.11941901003511189,0.05786125439224398,0.09021277560601398
78,Marques,Combatentes,702.75,2599,1403,4002,144,130,274,0,0,0,0.08357281516682372,0.049978412608650685,0.0676338650479825
79,Combatentes,Salgueiros,471.25,2110,1273,3383,144,130,274,0,0,0,0.06786231596196324,0.04533534525236562,0.05717433715813955
80,Salgueiros,Polo Universitario,775.36,1615,1094,2709,144,130,274,0,0,0,0.0519428341310126,0.038968085787940206,0.0457869316324746
81,Polo Universitario,I.P.O.,827.64,1183,1024,2207,144,130,274,0,0,0,0.038038316998541016,0.03647890541623484,0.037298450189417645
82,I.P.O.,Hospital São João,351.77,757,926,1684,144,130,274,0,0,0,0.024367997424922315,0.03301282051282051,0.02846955582429007
83,Verdes (E) ,Botica,683.54,502,1467,1970,66,46,112,0,0,0,0.03525758650330784,0.14771356287258464,0.08144486251211795
84,Botica,Aeroporto,649.66,456,1398,1854,66,88,154,0,0,0,0.03199514044537459,0.07354797979797979,0.055739620075434704
