,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
31,C. Matosinhos,Matosinhos Sul,616.61,4469,5937,10407,165,160,325,0,0,0,0.1254150493668025,0.17181155733117842,0.14825640713387989
32,Matosinhos Sul,Brito Capelo,535.72,2420,2869,5290,165,183,348,0,0,0,0.06792693766049226,0.0725912266144603,0.07037971030007889
33,Brito Capelo,Mercado,487.53,1262,1440,2702,167,178,345,0,0,0,0.03498884306591296,0.03745734183879166,0.03626244533134023
34,Mercado,Sr. de Matosinhos,708.96,355,350,705,168,176,344,0,0,0,0.009791151745864406,0.009206649831649831,0.009492104254870903
35,Sra da Hora,Fonte do Cuco,687.03,11747,8969,20717,83,116,199,150,148,298,0.21310039949710682,0.14523275974077698,0.17724124003376643
36,Fonte do Cuco,Custoias,689.2,11110,8869,19980,83,116,199,150,146,296,0.20154877228888798,0.14477451125931728,0.1716651176758938
37,Custoias,Esposade,1779.24,10767,8767,19535,83,116,199,149,146,295,0.19620865557492878,0.14311037378152444,0.1682002079944156
38,Esposade,Crestins,2035.56,10578,8733,19311,81,135,216,157,146,303,0.18744804262019354,0.1336001143020138,0.15854877022033498
39,Crestins,Verdes,591.8199999999999,10429,8626,19055,83,123,206,149,148,297,0.19004179567550408,0.13633648369572823,0.16128187202136046
40,Verdes,Pedras Rubras,960.78,8455,4412,12868,0,0,0,149,148,297,0.22883304009378547,0.12021420369200891,0.17470648188683957
41,Pedras Rubras,Lidador,1147.58,7533,4099,11633,0,0,0,149,148,297,0.20387261477056473,0.1116948262529333,0.1579389019738999
42,Lidador,Vilar do Pinheiro,1987.51,7128,4004,11133,0,0,0,149,132,281,0.19291544084129514,0.12232501256542554,0.15975552435583326
43,Vilar do Pinheiro,Modivas Sul,2037.38,6724,4013,10738,0,0,0,149,131,280,0.1819914207557469,0.12354835632120369,0.1546484156095856
44,Modivas Sul,Modivas Centro,1051.08,6634,4046,10680,0,0,0,149,131,280,0.17954117764649707,0.12455529117736064,0.15381563790557967
45,Modivas Centro,Modivas Norte,852.51,6502,4053,10556,0,0,0,149,139,288,0.17596803874046635,0.11759293608055443,0.14779394405391164
46,Modivas Norte,Mindelo,1834.12,6093,3468,9562,0,0,0,145,167,312,0.16944749894624486,0.08375768353516826,0.12358147595377757
47,Mindelo,Espaço Natureza,776.86,5773,3463,9237,0,0,0,119,167,286,0.19562206941970878,0.08363618119362268,0.13023170811286827
48,Espaço Natureza,Varziela,1539.0,5784,3358,9143,0,0,0,114,167,281,0.2045911217104647,0.08110359635800395,0.13120173831594176
49,Varziela,Árvore,858.71,5284,3253,8537,0,0,0,131,167,298,0.1626578419145874,0.07854691252477862,0.11552185128338582
50,Árvore,Azurara,664.57,5250,3265,8515,0,0,0,131,167,298,0.1616027418341552,0.07884773537409846,0.11522661405284824
51,Azurara,Santa Clara,1218.09,5186,3235,8422,0,0,0,131,181,312,0.15964786982579346,0.07208764883513201,0.10885171598185205
52,Santa Clara,Vila do Conde,670.57,5094,3032,8126,0,0,0,130,171,301,0.15800875090363012,0.0715122575208942,0.1088695470217436
53,Vila do Conde,Alto de Pega,730.41,3813,1854,5667,0,0,0,140,167,307,0.10983100936557118,0.044773241112658665,0.07444127875242332
54,Alto de Pega,Portas Fronhas,671.05,3758,1632,5391,0,0,0,140,167,307,0.10825524869280141,0.039427967984928335,0.07081500153249261
55,Portas Fronhas,São Brás,562.21,2953,1430,4384,0,0,0,135,167,302,0.08822998131347123,0.0345343134337531,0.0585373437773357
56,São Brás,Póvoa de Varzim,624.94,2787,1361,4149,0,0,0,113,167,280,0.09947890184494433,0.03288584122078423,0.05976089782982027
57,Sra da Hora,Fonte do Cuco,685.98,9027,6233,15261,39,130,169,111,69,180,0.25111255089561946,0.13793561856495357,0.18808026353133556
58,Fonte do Cuco,Cândido dos Reis,913.51,8610,6218,14829,41,130,171,112,69,181,0.2350518174803835,0.1376100939402044,0.1812340333311391
59,Cândido dos Reis,Pias,916.73,8150,6037,14188,41,130,171,112,60,172,0.22250406577702067,0.14054328231354654,0.17826550841458666
60,Pias,Araújo,1258.13,7743,5983,13727,41,130,171,111,53,164,0.21282297099972,0.14515572620037392,0.17687932473118786
61,Araújo,Custió,651.69,7454,5867,13321,41,130,171,105,51,156,0.2136129567996015,0.14405810932140012,0.17615355465091606
62,Custió,Parque de Maia,1418.51,6900,5793,12694,41,130,171,81,83,164,0.2384168503297385,0.11905855652743984,0.16357338046071646
63,Parque de Maia,Forum,824.81,5955,5306,11262,41,130,171,81,83,164,0.20576499634926035,0.10904659742319917,0.14511784444046433
64,Forum,Zona Industrial,1119.4,2688,2758,5446,36,79,115,68,50,118,0.10909646741253617,0.09362747717847864,0.100672352222231
65,Zona Industrial,Mandim,1194.23,2604,2443,5048,4,58,62,86,50,136,0.1173484099236657,0.09803755443498813,0.10713234443933303
66,Mandim,Castêlo da Maia,1468.1,2559,2298,4857,4,47,51,92,86,178,0.10807817145973517,0.07301637088062544,0.08806828236926428
67,Castêlo da Maia,ISMAI,702.48,1300,1606,2906,4,47,51,92,86,178,0.05489926992232841,0.051016518424396445,0.05268337040900538
68,Santo Ovídio,D. João II,463.71,5399,10081,15480,410,410,820,0,0,0,0.06096431797651311,0.11383744615704627,0.08740088206677969
69,D. João II,João de Deus,716.25,7483,14696,22180,418,404,822,0,0,0,0.0828839520209909,0.16841654193325117,0.12492186725767357
70,João de Deus,C.M.Gaia,405.01,13842,22591,36434,410,406,816,0,0,0,0.15631165715838904,0.2576151197826808,0.2067150956699852
71,C.M.Gaia,General Torres,488.39,16297,25446,41744,410,410,820,0,0,0,0.1840235173620258,0.2873405710825593,0.23568204422229255
72,General Torres,Jardim do Morro,419.98,16589,29459,46049,418,412,830,0,0,0,0.18373986671963466,0.33103858213528475,0.2568568194319814
73,Jardim do Morro,São Bento,795.7,17473,30666,48140,414,410,824,0,0,0,0.19539872048174778,0.3462844714546409,0.27047536841728925
74,São Bento,Aliados,443.38,23391,37625,61017,410,410,820,0,0,0,0.2641368702815993,0.4248587176606919,0.3444977939711456
75,Aliados,Trindade,450.27,27303,38794,66098,410,410,820,0,0,0,0.3083006242957786,0.43806349201015843,0.3731820581529685
76,Trindade,Faria Guimaraes,555.34,24348,37134,61483,414,420,834,0,0,0,0.2722864313498948,0.4093361886422812,0.3413042947345498
77,Faria Guimaraes,Marques,621.04,23033,36036,59069,404,410,814,0,0,0,0.26395725946817994,0.40691082150936225,0.33596089636852977
78,Marques,Combatentes,702.75,18438,29655,48094,410,410,820,0,0,0,0.20820180136906413,0.33486807962079673,0.27153494049493043
79,Combatentes,Salgueiros,471.25,15675,27172,42847,410,410,820,0,0,0,0.17699969302485974,0.3068257335338855,0.2419127132793726
80,Salgueiros,Polo Universitario,775.36,13818,25718,39536,416,420,836,0,0,0,0.15378184188815883,0.2834918436278631,0.21894715376695764
81,Polo Universitario,I.P.O.,827.64,10920,19434,30354,418,410,828,0,0,0,0.12095456871247515,0.2194450380145571,0.16972400399490703
82,I.P.O.,Hospital São João,351.77,5989,8437,14426,410,410,820,0,0,0,0.06762952668146702,0.0952687443541102,0.08144913551778861
83,Verdes (E) ,Botica,683.54,2125,4437,6563,82,100,182,0,0,0,0.1200048127862384,0.20543983624281956,0.1669471333667775
84,Botica,Aeroporto,649.66,1901,4052,5953,91,99,190,0,0,0,0.0967380520484142,0.18948746726524504,0.14506537892455237
